2, 同 心 勿 遽 遊 ， 幸 待 春 妝 竟
2, 十 裏 一 走 馬 ， 五 裏 一 揚 鞭
2, 都 護 軍 書 至 ， 匈 奴 圍 酒 泉
2, 關 山 正 飛 雪 ， 烽 戍 斷 無 煙
2, 吹 角 動 行 人 ， 喧 喧 行 人 起
2, 笳 悲 馬 嘶 亂 ， 爭 渡 金 河 水
2, 日 暮 沙 漠 陲 ， 戰 聲 煙 塵 裏
2, 盡 系 名 王 頸 ， 歸 來 獻 天 子
2, 紫 梅 發 初 遍 ， 黃 鳥 歌 猶 澀
2, 愛 水 看 妝 坐 ， 羞 人 映 花 立
2, 香 畏 風 吹 散 ， 衣 愁 露 沾 濕
2, 玉 閨 青 門 裏 ， 日 落 香 車 入
2, 遊 衍 益 相 思 ， 含 啼 向 彩 帷
2, 憶 君 長 入 夢 ， 歸 晚 更 生 疑
2, 不 及 紅 簷 燕 ， 雙 棲 綠 草 時
2, 皎 潔 明 星 高 ， 蒼 茫 遠 天 曙
2, 槐 霧 暗 不 開 ， 城 鴉 鳴 稍 去
2, 始 聞 高 閣 聲 ， 莫 辨 更 衣 處
2, 甯 棲 野 樹 林 ， 寧 飲 澗 水 流
2, 不 用 坐 粱 肉 ， 崎 嶇 見 王 侯
2, 鄙 哉 匹 夫 節 ， 布 褐 將 白 頭
2, 任 智 誠 則 短 ， 守 任 固 其 優
2, 側 聞 大 君 子 ， 安 問 黨 與 讎
2, 所 不 賣 公 器 ， 動 為 蒼 生 謀
2, 賤 子 跪 自 陳 ， 可 為 帳 下 不
2, 感 激 有 公 議 ， 曲 私 非 所 求
2, 少 年 識 事 淺 ， 強 學 幹 名 利
2, 即 事 豈 徒 言 ， 累 官 非 不 試
2, 既 寡 遂 性 歡 ， 恐 招 負 時 累
2, 清 冬 見 遠 山 ， 積 雪 凝 蒼 翠
2, 浩 然 出 東 林 ， 發 我 遺 世 意
2, 惠 連 素 清 賞 ， 夙 語 塵 外 事
2, 欲 緩 攜 手 期 ， 流 年 一 何 駛
2, 希 世 無 高 節 ， 絕 跡 有 卑 棲
2, 君 徒 視 人 文 ， 吾 固 和 天 倪
2, 緬 然 萬 物 始 ， 及 與 群 物 齊
2, 春 風 何 豫 人 ， 令 我 思 東 溪
2, 草 色 有 佳 意 ， 花 枝 稍 含 荑
2, 更 待 風 景 好 ， 與 君 藉 萋 萋
2, 聞 君 餌 丹 砂 ， 甚 有 好 顏 色
2, 不 知 從 今 去 ， 幾 時 生 羽 翼
2, 王 母 翳 華 芝 ， 望 爾 昆 侖 側
2, 文 螭 從 赤 豹 ， 萬 里 方 一 息
2, 悲 哉 世 上 人 ， 甘 此 膻 腥 食
2, 籬 間 犬 迎 吠 ， 出 屋 候 荊 扉
2, 晚 田 始 家 食 ， 餘 布 成 我 衣
2, 詎 肯 無 公 事 ， 煩 君 問 是 非
2, 達 人 無 不 可 ， 忘 己 愛 蒼 生
2, 豈 複 少 十 室 ， 弦 歌 在 兩 楹
2, 浮 人 日 已 歸 ， 但 坐 事 農 耕
2, 桑 榆 鬱 相 望 ， 邑 裏 多 雞 鳴
2, 秋 山 一 何 淨 ， 蒼 翠 臨 寒 城
2, 視 事 兼 偃 臥 ， 對 書 不 簪 纓
2, 蕭 條 人 吏 疏 ， 鳥 雀 下 空 庭
2, 將 從 海 岳 居 ， 守 靜 解 天 刑
2, 或 可 累 安 邑 ， 茅 茨 君 試 營
2, 蕭 蛸 掛 虛 牖 ， 蟋 蟀 鳴 前 除
2, 歲 晏 涼 風 至 ， 君 子 複 何 如
2, 高 館 闃 無 人 ， 離 居 不 可 道
2, 閑 門 寂 已 閉 ， 落 日 照 秋 草
2, 雖 有 近 音 信 ， 千 里 阻 河 關
2, 中 複 客 汝 潁 ， 去 年 歸 舊 山
2, 結 交 二 十 載 ， 不 得 一 日 展
2, 仲 秋 雖 未 歸 ， 暮 秋 以 為 期
2, 良 會 詎 幾 日 ， 終 日 長 相 思
2, 夜 靜 群 動 息 ， 時 聞 隔 林 犬
2, 卻 憶 山 中 時 ， 人 家 澗 西 遠
2, 羨 君 明 發 去 ， 采 蕨 輕 軒 冕
2, 吾 弟 東 山 時 ， 心 尚 一 何 遠
2, 日 高 猶 自 臥 ， 鐘 動 始 能 飯
2, 領 上 發 未 梳 ， 妝 頭 書 不 卷
2, 清 川 興 悠 悠 ， 空 林 對 偃 蹇
2, 窗 外 鳥 聲 閑 ， 階 前 虎 心 善
2, 徒 然 萬 象 多 ， 澹 爾 太 虛 緬
2, 一 知 與 物 平 ， 自 顧 為 人 淺
2, 對 君 忽 自 得 ， 浮 念 不 煩 遣
2, 張 弟 五 車 書 ， 讀 書 仍 隱 居
2, 染 翰 過 草 聖 ， 賦 詩 輕 子 虛
2, 閉 門 二 室 下 ， 隱 居 十 年 餘
2, 宛 是 野 人 野 ， 時 從 漁 父 漁
2, 秋 風 自 蕭 索 ， 五 柳 高 且 疏
2, 歲 晏 同 攜 手 ， 只 應 君 與 予
2, 設 罝 守 毚 兔 ， 垂 釣 伺 遊 鱗
2, 此 是 安 口 腹 ， 非 關 慕 隱 淪
2, 吾 生 好 清 淨 ， 蔬 食 去 情 塵
2, 今 子 方 豪 蕩 ， 思 為 鼎 食 人
2, 我 家 南 山 下 ， 動 息 自 遺 身
2, 入 鳥 不 相 亂 ， 見 獸 皆 相 親
2, 雲 霞 成 伴 侶 ， 虛 白 侍 衣 巾
2, 何 事 須 夫 子 ， 邀 予 穀 口 真
2, 妄 計 苟 不 生 ， 是 身 孰 休 咎
2, 色 聲 何 謂 客 ， 陰 界 複 誰 守
2, 徒 言 蓮 花 目 ， 豈 惡 楊 枝 肘
2, 既 飽 香 積 飯 ， 不 醉 聲 聞 酒
2, 有 無 斷 常 見 ， 生 滅 幻 夢 受
2, 即 病 即 實 相 ， 趨 空 定 狂 走
2, 無 有 一 法 真 ， 無 有 一 法 垢
2, 居 士 素 通 達 ， 隨 宜 善 抖 擻
2, 床 上 無 氈 臥 ， 鎘 中 有 粥 否
2, 聊 持 數 斗 米 ， 且 救 浮 生 取
2, 風 景 日 夕 佳 ， 與 君 賦 新 詩
2, 澹 然 望 遠 空 ， 如 意 方 支 頤
2, 春 風 動 百 草 ， 蘭 蕙 生 我 籬
2, 曖 曖 日 暖 閨 ， 田 家 來 致 詞
2, 欣 欣 春 還 皋 ， 淡 淡 水 生 陂
2, 桃 李 雖 未 開 ， 荑 萼 滿 芳 枝
2, 請 君 理 還 策 ， 取 告 將 農 時
2, 一 興 微 塵 念 ， 橫 有 朝 露 身
2, 礙 有 固 為 主 ， 趣 空 寧 舍 賓
2, 洗 心 詎 懸 解 ， 悟 道 正 迷 津
2, 因 愛 果 生 病 ， 從 貪 始 覺 貧
2, 色 聲 非 彼 妄 ， 浮 幻 即 吾 真
2, 四 達 竟 何 遣 ， 萬 殊 安 可 塵
2, 胡 生 但 高 枕 ， 寂 寞 與 誰 鄰
2, 戰 勝 不 謀 食 ， 理 齊 甘 負 薪
2, 予 若 未 始 異 ， 詎 論 疏 與 親
2, 浮 空 徒 漫 漫 ， 泛 有 定 悠 悠
2, 詎 舍 貧 病 域 ， 不 疲 生 死 流
2, 無 煩 君 喻 馬 ， 任 以 我 為 牛
2, 植 福 祠 迦 葉 ， 求 仁 笑 孔 丘
2, 何 津 不 鼓 棹 ， 何 路 不 摧 輈
2, 念 此 聞 思 者 ， 胡 為 多 阻 修
2, 空 虛 花 聚 散 ， 煩 惱 樹 稀 稠
2, 滅 相 成 無 記 ， 生 心 坐 有 求
2, 降 吳 複 歸 蜀 ， 不 到 莫 相 尤
2, 荒 城 自 蕭 索 ， 萬 里 山 河 空
2, 寒 塘 映 衰 草 ， 高 館 落 疏 桐
2, 臨 此 歲 方 晏 ， 顧 景 詠 悲 翁
2, 故 人 不 可 見 ， 寂 寞 平 陵 東
2, 寓 目 一 蕭 散 ， 銷 憂 冀 俄 頃
2, 青 草 肅 澄 陂 ， 白 雲 移 翠 嶺
2, 後 沔 通 河 渭 ， 前 山 包 鄢 郢
2, 松 含 風 裏 聲 ， 花 對 池 中 影
2, 地 多 齊 後 w 9 ， 人 帶 荊 州 癭
2, 徒 思 赤 筆 書 ， 詎 有 丹 砂 井
2, 青 簟 日 何 長 ， 閑 門 晝 方 靜
2, 頹 思 茅 簷 下 ， 彌 傷 好 風 景
2, 隔 河 見 桑 柘 ， 藹 藹 黎 陽 川
2, 望 望 行 漸 遠 ， 孤 峰 沒 雲 煙
2, 故 人 不 可 見 ， 河 水 複 悠 然
2, 賴 有 政 聲 遠 ， 時 聞 行 路 傳
2, 夜 靜 群 動 息 ， 蟪 蛄 聲 悠 悠
2, 庭 槐 北 風 響 ， 日 夕 方 高 秋
2, 思 子 整 羽 翰 ， 及 時 當 雲 浮
2, 高 足 在 旦 暮 ， 肯 為 南 畝 儔
2, 高 樓 望 所 思 ， 目 極 情 未 畢
2, 枕 上 見 千 里 ， 窗 中 窺 萬 室
2, 悠 悠 長 路 人 ， 曖 曖 遠 郊 日
2, 惆 悵 極 浦 外 ， 迢 遞 孤 煙 出
2, 能 賦 屬 上 才 ， 思 歸 同 下 秩
2, 故 鄉 不 可 見 ， 雲 水 空 如 一
2, 儂 家 真 個 去 ， 公 定 隨 儂 否
2, 著 處 是 蓮 花 ， 無 心 變 楊 柳
2, 氣 味 當 共 知 ， 那 能 不 攜 手
2, 與 君 伯 氏 別 ， 又 欲 與 君 離
2, 君 行 無 幾 日 ， 當 複 隔 山 陂
2, 蒼 茫 秦 川 盡 ， 日 落 桃 林 塞
2, 獨 樹 臨 關 門 ， 黃 河 向 天 外
2, 前 經 洛 陽 陌 ， 宛 洛 故 人 稀
2, 故 人 離 別 盡 ， 淇 上 轉 驂 騑
2, 企 予 悲 送 遠 ， 惆 悵 睢 陽 路
2, 古 木 官 渡 平 ， 秋 城 鄴 宮 故
2, 遙 思 魏 公 子 ， 複 憶 李 將 軍
2, 郎 署 有 伊 人 ， 居 然 古 人 風
2, 天 子 顧 河 北 ， 詔 書 除 征 東
2, 拜 手 辭 上 官 ， 緩 步 出 南 宮
2, 九 河 平 原 外 ， 七 國 薊 門 中
2, 陰 風 悲 枯 桑 ， 古 塞 多 飛 蓬
2, 萬 里 不 見 虜 ， 蕭 條 胡 地 空
2, 無 為 費 中 國 ， 更 欲 邀 奇 功
2, 遲 遲 前 相 送 ， 握 手 嗟 異 同
2, 寥 落 雲 外 山 ， 迢 遞 舟 中 賞
2, 鐃 吹 發 西 江 ， 秋 空 多 清 響
2, 地 迥 古 城 蕪 ， 月 明 寒 潮 廣
2, 時 賽 敬 亭 神 ， 複 解 罟 師 網
2, 何 處 寄 相 思 ， 南 風 吹 五 兩
2, 明 時 久 不 達 ， 棄 置 與 君 同
2, 天 命 無 怨 色 ， 人 生 有 素 風
2, 念 君 拂 衣 去 ， 四 海 將 安 窮
2, 秋 天 萬 里 淨 ， 日 暮 澄 江 空
2, 和 光 魚 鳥 際 ， 澹 爾 蒹 葭 叢
2, 無 庸 客 昭 世 ， 衰 鬢 日 如 蓬
2, 頑 疏 暗 人 事 ， 僻 陋 遠 天 聰
2, 微 物 縱 可 采 ， 其 誰 為 至 公
2, 餘 亦 從 此 去 ， 歸 耕 為 老 農
2, 伯 舅 吏 淮 泗 ， 卓 魯 方 喟 然
2, 悠 哉 自 不 競 ， 退 耕 東 皋 田
2, 條 桑 臘 月 下 ， 種 杏 春 風 前
2, 酌 醴 賦 歸 去 ， 共 知 陶 令 賢
2, 君 言 不 得 意 ， 歸 臥 南 山 陲
2, 但 去 莫 復 問 ， 白 雲 無 盡 時
2, 送 君 盡 惆 悵 ， 複 送 何 人 歸
2, 幾 日 同 攜 手 ， 一 朝 先 拂 衣
2, 東 山 有 茅 屋 ， 幸 為 掃 荊 扉
2, 當 亦 謝 官 去 ， 豈 令 心 事 違
2, 相 逢 方 一 笑 ， 相 送 還 成 泣
2, 祖 帳 已 傷 離 ， 荒 城 複 愁 入
2, 天 寒 遠 山 淨 ， 日 暮 長 河 急
2, 手 疏 謝 明 主 ， 腰 章 為 長 吏
2, 方 從 會 稽 邸 ， 更 發 汝 南 騎
2, 按 節 下 松 陽 ， 清 江 響 鐃 吹
2, 露 冕 見 三 吳 ， 方 知 百 城 貴
2, 讀 書 複 騎 謝 ， 帶 劍 游 淮 陰
2, 淮 陰 少 年 輩 ， 千 里 遠 相 尋
2, 高 義 難 自 隱 ， 明 時 甯 陸 沉
2, 島 夷 九 州 外 ， 泉 館 三 山 深
2, 席 帆 聊 問 罪 ， 卉 服 盡 成 擒
2, 忽 思 鱸 魚 鱠 ， 複 有 滄 洲 心
2, 天 寒 蒹 葭 渚 ， 日 落 雲 夢 林
2, 江 城 下 楓 葉 ， 淮 上 聞 秋 砧
2, 送 歸 青 門 外 ， 車 馬 去 駸 駸
2, 惆 悵 新 豐 樹 ， 空 餘 天 際 禽
2, 少 年 客 淮 泗 ， 落 魄 居 下 邳
2, 遨 遊 向 燕 趙 ， 結 客 過 臨 淄
2, 山 東 諸 侯 國 ， 迎 送 紛 交 馳
2, 自 爾 厭 遊 俠 ， 閉 戶 方 垂 帷
2, 備 知 經 濟 道 ， 高 臥 陶 唐 時
2, 聖 主 詔 天 下 ， 賢 人 不 得 遺
2, 公 吏 奉 纁 組 ， 安 車 去 茅 茨
2, 君 王 蒼 龍 闕 ， 九 門 十 二 逵
2, 群 公 朝 謁 罷 ， 冠 劍 下 丹 墀
2, 野 鶴 終 踉 蹌 ， 威 鳳 徒 參 差
2, 或 問 理 人 術 ， 但 致 還 山 詞
2, 天 書 降 北 闕 ， 賜 帛 歸 東 菑
2, 都 門 謝 親 故 ， 行 路 日 逶 遲
2, 江 天 海 陵 郡 ， 雲 日 淮 南 祠
2, 杳 冥 滄 洲 上 ， 蕩 漭 無 人 知
2, 緯 蕭 或 賣 藥 ， 出 處 安 能 期
2, 聖 代 無 隱 者 ， 英 靈 盡 來 歸
2, 遂 令 東 山 客 ， 不 得 顧 采 薇
2, 既 至 君 門 遠 ， 孰 雲 吾 道 非
2, 江 淮 度 寒 食 ， 京 洛 縫 春 衣
2, 置 酒 臨 長 道 ， 同 心 與 我 違
2, 行 當 浮 桂 棹 ， 未 幾 拂 荊 扉
2, 吾 謀 適 不 用 ， 勿 謂 知 音 稀
2, 束 帶 趨 承 明 ， 守 官 唯 謁 者
2, 清 晨 聽 銀 蚪 ， 薄 暮 辭 金 馬
2, 受 辭 未 嘗 易 ， 當 是 方 知 寡
2, 清 范 何 風 流 ， 高 文 有 風 雅
2, 忽 佐 江 上 州 ， 當 自 潯 陽 下
2, 逆 旅 到 三 湘 ， 長 途 應 百 舍
2, 香 爐 遠 峰 出 ， 石 鏡 澄 湖 瀉
2, 董 奉 杏 成 林 ， 陶 潛 菊 盈 把
2, 送 君 思 遠 道 ， 欲 以 數 行 灑
2, 人 外 遺 世 慮 ， 空 端 結 遐 心
2, 曾 是 巢 許 淺 ， 始 知 堯 舜 深
2, 蒼 生 詎 有 物 ， 黃 屋 如 喬 林
2, 上 德 撫 神 運 ， 沖 和 穆 宸 襟
2, 雲 雷 康 屯 難 ， 江 海 遂 飛 沉
2, 天 工 寄 人 英 ， 龍 袞 瞻 君 臨
2, 名 器 苟 不 假 ， 保 厘 固 其 任
2, 素 質 貫 方 領 ， 清 景 照 華 簪
2, 雲 旗 蔽 三 川 ， 畫 角 發 龍 吟
2, 晨 揚 天 漢 聲 ， 夕 卷 大 河 陰
2, 窮 人 業 已 甯 ， 逆 虜 遺 之 擒
2, 然 後 解 金 組 ， 拂 衣 東 山 岑
2, 給 事 黃 門 省 ， 秋 光 正 沉 沉
2, 壯 心 與 身 退 ， 老 病 隨 年 侵
2, 君 子 從 相 訪 ， 重 玄 其 可 尋
2, 浮 生 信 如 寄 ， 薄 宦 夫 何 有
2, 來 往 本 無 歸 ， 別 離 方 此 受
2, 不 覺 禦 溝 上 ， 銜 悲 執 杯 酒
2, 解 薜 登 天 朝 ， 去 師 偶 時 哲
2, 豈 惟 山 中 人 ， 兼 負 松 上 月
2, 宿 昔 同 遊 止 ， 致 身 雲 霞 末
2, 開 軒 臨 潁 陽 ， 臥 視 飛 鳥 沒
2, 好 依 磐 石 飯 ， 屢 對 瀑 泉 渴
2, 理 齊 小 狎 隱 ， 道 勝 寧 外 物
2, 舍 弟 官 崇 高 ， 宗 兄 此 削 髮
2, 荊 扉 但 灑 掃 ， 乘 閑 當 過 歇
2, 愛 子 游 燕 趙 ， 高 堂 有 老 親
2, 不 行 無 可 養 ， 行 去 百 憂 新
2, 切 切 委 兄 弟 ， 依 依 向 四 鄰
2, 都 門 帳 飲 畢 ， 從 此 謝 親 賓
2, 揮 涕 逐 前 侶 ， 含 淒 動 征 輪
2, 車 徒 望 不 見 ， 時 見 起 行 塵
2, 吾 亦 辭 家 久 ， 看 之 淚 滿 巾
2, 陌 上 新 離 別 ， 蒼 茫 四 郊 晦
2, 登 高 不 見 君 ， 故 山 複 雲 外
2, 心 悲 宦 遊 子 ， 何 處 飛 征 蓋
2, 端 笏 明 光 宮 ， 曆 稔 朝 雲 陛
2, 詔 刊 延 閣 書 ， 高 議 平 津 邸
2, 適 意 偶 輕 人 ， 虛 心 削 繁 禮
2, 盛 得 江 左 風 ， 彌 工 建 安 體
2, 高 張 多 絕 弦 ， 截 河 有 清 濟
2, 嚴 冬 爽 群 木 ， 伊 洛 方 清 泚
2, 渭 水 冰 下 流 ， 潼 關 雪 中 啟
2, 荷 蓧 幾 時 還 ， 塵 纓 待 君 洗
2, 側 聞 塵 外 游 ， 解 驂 f L 朱 輪
2, 平 野 照 暄 景 ， 上 天 垂 春 雲
2, 張 組 竟 北 阜 ， 泛 舟 過 東 鄰
2, 故 鄉 信 高 會 ， 牢 醴 及 佳 辰
2, 幸 同 擊 壤 樂 ， 心 荷 堯 為 君
2, 郊 居 杜 陵 下 ， 永 日 同 攜 手
2, 仁 裏 靄 川 陽 ， 平 原 見 峰 首
2, 園 廬 鳴 春 鳩 ， 林 薄 媚 新 柳
2, 上 卿 始 登 席 ， 故 老 前 為 壽
2, 歸 歟 絀 微 官 ， 惆 悵 心 自 咎
2, 冬 中 餘 雪 在 ， 墟 上 春 流 駛
2, 風 日 暢 懷 抱 ， 山 川 多 秀 氣
2, 雕 胡 先 晨 炊 ， 庖 膾 亦 雲 至
2, 高 情 浪 海 嶽 ， 浮 生 寄 天 地
2, 君 子 外 簪 纓 ， 埃 塵 良 不 啻
2, 所 樂 衡 門 中 ， 陶 然 忘 其 貴
2, 高 館 臨 澄 陂 ， 曠 然 蕩 心 目
2, 淡 蕩 動 雲 天 ， 玲 瓏 映 墟 曲
2, 應 接 無 閒 暇 ， 徘 徊 以 躑 躅
2, 紆 組 上 春 堤 ， 側 弁 倚 喬 木
2, 弦 望 忽 已 晦 ， 後 期 洲 應 綠
2, 步 出 城 東 門 ， 試 騁 千 里 目
2, 青 山 橫 蒼 林 ， 赤 日 團 平 陸
2, 渭 北 走 邯 鄲 ， 關 東 出 函 穀
2, 秦 地 萬 方 會 ， 來 朝 九 州 牧
2, 雞 鳴 咸 陽 中 ， 冠 蓋 相 追 逐
2, 丞 相 過 列 侯 ， 群 公 餞 光 祿
2, 西 嶽 出 浮 雲 ， 積 雪 在 太 清
2, 連 天 凝 黛 色 ， 百 里 遙 青 冥
2, 白 日 為 之 寒 ， 森 沉 華 陰 城
2, 昔 聞 乾 坤 閉 ， 造 化 生 巨 靈
2, 右 足 踏 方 止 ， 左 手 推 削 成
2, 天 地 忽 開 拆 ， 大 河 注 東 溟
2, 遂 為 西 峙 嶽 ， 雄 雄 鎮 秦 京
2, 大 君 包 覆 載 ， 至 德 被 群 生
2, 上 帝 佇 昭 告 ， 金 天 思 奉 迎
2, 托 身 侍 雲 陛 ， 昧 旦 趨 華 軒
2, 遂 陪 鵷 鴻 侶 ， 霄 漢 同 飛 翻
2, 君 子 垂 惠 顧 ， 期 我 于 田 園
2, 側 聞 景 龍 際 ， 親 降 南 面 尊
2, 萬 乘 駐 山 外 ， 順 風 祈 一 言
2, 高 陽 多 夔 龍 ， 荊 山 積 璵 璠
2, 盛 德 啟 前 烈 ， 大 賢 鐘 後 昆
2, 侍 郎 文 昌 宮 ， 給 事 東 掖 垣
2, 謁 帝 俱 來 下 ， 冠 蓋 盈 丘 樊
2, 埰 地 包 山 河 ， 樹 井 竟 川 原
2, 岩 端 回 綺 檻 ， 穀 口 開 朱 門
2, 階 下 群 峰 首 ， 雲 中 瀑 水 源
2, 鳴 玉 滿 春 山 ， 列 筵 先 朝 暾
2, 會 舞 何 颯 遝 ， 擊 鐘 彌 朝 昏
2, 是 時 陽 和 節 ， 清 晝 猶 未 暄
2, 藹 藹 樹 色 深 ， 嚶 嚶 鳥 聲 繁
2, 顧 己 負 宿 諾 ， 延 頸 慚 芳 蓀
2, 蹇 步 守 窮 巷 ， 高 駕 難 攀 援
2, 落 日 山 水 好 ， 漾 舟 信 歸 風
2, 探 奇 不 覺 遠 ， 因 以 緣 源 窮
2, 遙 愛 雲 木 秀 ， 初 疑 路 不 同
2, 安 知 清 流 轉 ， 偶 與 前 山 通
2, 舍 舟 理 輕 策 ， 果 然 愜 所 適
2, 老 僧 四 五 人 ， 逍 遙 蔭 松 柏
2, 朝 梵 林 未 曙 ， 夜 禪 山 更 寂
2, 道 心 及 牧 童 ， 世 事 問 樵 客
2, 暝 宿 長 林 下 ， 焚 香 臥 瑤 席
2, 再 尋 畏 迷 誤 ， 明 發 更 登 曆
2, 笑 謝 桃 源 人 ， 花 紅 複 來 覿
2, 言 入 黃 花 川 ， 每 逐 清 溪 水
2, 隨 山 將 萬 轉 ， 趣 途 無 百 里
2, 聲 喧 亂 石 中 ， 色 靜 深 松 裏
2, 漾 漾 泛 菱 荇 ， 澄 澄 映 葭 葦
2, 我 心 素 已 閑 ， 清 川 澹 如 此
2, 請 留 磐 石 上 ， 垂 釣 將 已 矣
2, 秋 色 有 佳 興 ， 況 君 池 上 閑
2, 千 里 橫 黛 色 ， 數 峰 出 雲 間
2, 嵯 峨 對 秦 國 ， 合 遝 藏 荊 關
2, 殘 雨 斜 日 照 ， 夕 嵐 飛 鳥 還
2, 故 人 今 尚 爾 ， 歎 息 此 頹 顏
2, 君 子 盈 天 階 ， 小 人 甘 自 免
2, 方 隨 煉 金 客 ， 林 上 家 絕 巘
2, 背 嶺 花 未 開 ， 入 雲 樹 深 淺
2, 清 晝 猶 自 眠 ， 山 鳥 時 一 囀
2, 君 心 尚 棲 隱 ， 久 欲 傍 歸 路
2, 晨 雞 鳴 鄰 里 ， 群 動 從 所 務
2, 農 夫 行 餉 田 ， 閨 妾 起 縫 素
2, 開 軒 禦 衣 服 ， 散 帙 理 章 句
2, 時 吟 招 隱 詩 ， 或 制 閒 居 賦
2, 新 晴 望 郊 郭 ， 日 映 桑 榆 暮
2, 陰 晝 小 苑 城 ， 微 明 渭 川 樹
2, 揆 予 宅 閭 井 ， 幽 賞 何 由 屢
2, 道 存 終 不 忘 ， 跡 異 難 相 遇
2, 此 時 惜 離 別 ， 再 來 芳 菲 度
2, 野 老 念 牧 童 ， 倚 杖 候 荊 扉
2, 雉 雊 麥 苗 秀 ， 蠶 眠 桑 葉 稀
2, 田 夫 荷 鋤 至 ， 相 見 語 依 依
2, 即 此 羨 閒 逸 ， 悵 然 吟 式 微
2, 屋 上 春 鳩 鳴 ， 村 邊 杏 花 白
2, 持 斧 伐 遠 揚 ， 荷 鋤 覘 泉 脈
2, 歸 燕 識 故 巢 ， 舊 人 看 新 曆
2, 臨 觴 忽 不 禦 ， 惆 悵 遠 行 客
2, 閑 門 秋 草 色 ， 終 日 無 車 馬
2, 散 發 時 未 簪 ， 道 書 行 尚 把
2, 與 我 同 心 人 ， 樂 道 安 貧 者
2, 一 罷 宜 城 酌 ， 還 歸 洛 陽 社
2, 幸 忝 君 子 顧 ， 遂 陪 塵 外 蹤
2, 閑 花 滿 岩 谷 ， 瀑 水 映 杉 松
2, 啼 鳥 忽 歸 澗 ， 歸 雲 時 抱 峰
2, 良 游 盛 簪 紱 ， 繼 跡 多 夔 龍
2, 詎 枉 青 門 道 ， 胡 聞 長 樂 鐘
2, 清 晨 去 朝 謁 ， 車 馬 何 從 容
2, 將 候 遠 山 僧 ， 先 期 掃 弊 廬
2, 果 從 雲 峰 裏 ， 顧 我 蓬 蒿 居
2, 藉 草 飯 松 屑 ， 焚 香 看 道 書
2, 然 燈 晝 欲 盡 ， 鳴 磬 夜 方 初
2, 一 悟 寂 為 樂 ， 此 日 閑 有 餘
2, 思 歸 何 必 深 ， 身 世 猶 空 虛
2, 少 年 不 足 言 ， 識 道 年 已 長
2, 事 往 安 可 悔 ， 餘 生 幸 能 養
2, 誓 從 斷 臂 血 ， 不 復 嬰 世 網
2, 夙 承 大 導 師 ， 焚 香 此 瞻 仰
2, 頹 然 居 一 室 ， 覆 載 紛 萬 象
2, 高 柳 早 鶯 啼 ， 長 廊 春 雨 響
2, 床 下 阮 家 屐 ， 窗 前 筇 竹 杖
2, 方 將 見 身 雲 ， 陋 彼 示 天 壤
